Gene symbol	VALUE
ANKRD12	-1.7959455
XLOC_l2_001222	0.08893475
ACPL2	0.63366556
	0.1102061
CROCC	0.04619562
MRI1	-0.17534828
TENC1	-0.7496072
SNORD83A	1.1799612
LOC100507245	0.0988894
	0.09730673
EIF4E	1.107688
XLOC_l2_013650	-1.0070145
PPP1R3C	-7.6787977
PTCD2	-0.93020624
LOC100506023	0.41240034
XLOC_011592	0.08594114
TBL3	-0.14922427
ITFG3	4.3424487
TAF5L	-0.41092658
DSC3	0.08341554
PRTN3	-1.9376601
BCL9L	-0.4833022
PABPC1P2	0.0817438
TAS2R60	0.08151367
DENND3	-1.6889305
DEFB123	1.1464368
	-0.59429306
FLJ35946	-0.5875811
CRYZL1	2.329576
DDX41	-0.32574943
UNC93B1	0.2065163
SFPQ	-0.8499536
FBRSL1	0.76859844
RPS6KA1	1.374607
SLC35B3	1.7727027
KCNA5	-2.0233462
SUPT3H	-1.2687209
PRDX1	-1.2181501
XLOC_000971	0.08451662
GZMM	-1.3164387
C11orf45	0.4646507
XLOC_l2_006983	2.7717695
HEATR7B1	6.9646096
CACNA1C	-5.5606313
STAG2	-2.4366202
MDN1	0.8729877
UBC	0.22853278
SCFD2	-1.335762
ATAT1	-0.37926
FCER2	0.092504404
SLC25A28	0.5052291
	0.0950227
ADORA2A	-1.0174544
LOC100507056	0.6954594
XLOC_002876	0.09851663
GDAP1	-1.5134149
GTDC1	-0.67827266
ADRA2C	2.6147144
XLOC_011790	0.10221314
GPC4	1.9202396
XLOC_004377	-0.08947941
AMPD1	0.10721468
LOC644649	0.10824065
HSPC072	-1.1767548
SORT1	0.056433644
HNF4A	1.4501424
TAOK3	-0.05861858
LZTFL1	0.45100683
PLEKHG5	0.38751122
MBTD1	0.44518083
CCNJL	-1.7028711
NAPB	-0.36114895
	-0.22299577
DUSP2	1.319839
	-1.2494795
ADRA1A	0.44071978
SETD3	1.2060976
ADAMTSL2	-1.0913433
	0.78190476
PDIK1L	0.5648017
LOC100271722	0.13407046
TLE4	-1.2344089
XLOC_l2_014423	0.13628791
BMP2K	0.32077783
LOC100506639	-0.71050644
XLOC_009417	0.13962458
FLJ16779	-2.065963
LOC100288069	1.0211064
LOC100131826	1.3125749
XLOC_l2_009050	0.10716039
CLTC	-0.15130763
	2.0547233
MST1	-0.8986047
IFNA6	0.14974727
XLOC_004635	0.15084475
SLC16A6	-4.411838
LOC100509100	-0.5545731
WBP2NL	-0.53282225
C18orf15	0.1554674
C7orf64	-0.28332475
XLOC_012965	1.1847395
FGF11	-2.6933844
NCOA2	0.92456526
GNLY	-1.8814565
XLOC_007458	0.27264258
DLEC1	-3.039229
ZNF818P	-0.6246788
XLOC_006704	0.2462081
EPM2A	-0.6173042
XLOC_013181	-0.94615793
SPTBN1	-0.6071137
EPN2	0.60836023
NRIP3	-4.4120474
LINC00410	0.007480393
XLOC_000635	0.18298954
RP9	-0.09677789
LOC100507050	0.39530897
OR52A5	0.18732037
LOC100128252	-2.9518018
ADCYAP1R1	-0.26606467
XLOC_001984	0.7328515
XLOC_006273	0.1963704
PNMA6C	-1.8956081
GLYAT	0.20128922
MAGEB17	1.255654
XLOC_007096	0.16887546
	0.6096137
CCDC120	-0.08999534
TBX2	-4.7772
GPSM2	2.2329073
LOC100507650	0.12457319
KAAG1	-0.9784308
XLOC_011948	0.15170719
BET1	0.12162978
ANKRD20A5P	0.3671265
HIGD2B	0.64380014
KRTAP23-1	-0.5010413
PIGA	-0.2177134
OSTBETA	-2.1638203
CXCL6	-0.35917664
XLOC_010216	0.48476157
PAK1	-0.1138115
NKD2	-4.2966256
C19orf80	-3.5812714
	-0.17917673
TPM3	-0.747199
CPLX2	1.0057926
LOC100288911	-0.6853408
FAM196B	1.0152348
OR52J3	0.08480417
LOC100132147	1.0334754
XLOC_006281	0.64523077
XLOC_l2_010097	-0.40195647
XLOC_009934	0.90003735
XLOC_001875	0.082094125
C11orf9	1.4959189
TMBIM4	0.24527733
XLOC_008603	0.08151513
XLOC_004885	0.08138184
HIC2	-2.3843794
XLOC_002340	0.08152164
XLOC_008999	0.08165946
LMO3	-2.4376564
LOC646278	1.4123831
LOC145757	0.6841761
LOC100652935	-2.5565028
APBB1	0.08372034
LOC550643	1.8095894
C2orf28	0.45320708
HSPC072	0.08513592
SSX8	-1.4724125
XLOC_013643	0.08620475
XLOC_006139	0.08803622
EIF2C1	-0.19340141
XLOC_l2_001652	0.089369014
XLOC_l2_002100	0.09009772
PPP1R2P9	-1.6835045
OR6C68	2.239092
LOC100507373	1.7073503
IFI44L	-5.024327
COL20A1	0.7483468
LOC100506233	0.52934355
WASF2	-0.45276642
MSL1	-0.2645788
XLOC_004965	0.09829767
	-0.3001714
LOC441666	-4.292714
	0.4921312
DCX	-2.6123798
PRKAB1	-0.020042472
XLOC_l2_009441	0.88232714
CNTF	0.46184686
OR5T3	0.106924064
BPTF	0.032460123
XLOC_l2_008203	-0.7993994
XLOC_l2_003856	1.0239941
AMFR	0.7390232
XLOC_001048	2.3364277
LOC645431	-0.25354922
TAB1	0.17454141
GTF2E1	-0.651248
GJB7	0.11729813
KBTBD11	-1.604043
ZNF638	0.42710587
MID1	1.7980055
XLOC_001596	0.12159659
GLT8D2	0.122673355
TUBA3D	-0.28995326
MS4A14	0.1270228
	-0.87895113
FGFR4	0.020024152
MAP4	0.013716248
MED9	-0.114581965
PDIA6	6.19E-04
SLU7	-0.007440463
Q4KDJ5	0.13582198
SDR16C6P	0.1369373
SEC11C	0.18349743
PTPRK	0.18437673
SERF1B	0.6902342
NSMCE4A	0.9106416
XLOC_005780	0.14360882
XLOC_007709	0.14472358
XLOC_l2_006471	-0.8503049
UNC13D	-1.0061316
SLC6A11	0.7786263
OR52K2	0.42828655
LOC100505841	0.15378116
FOXA1	-0.17122935
SNTB1	2.1661758
	-0.8887734
LRRC70	0.38006532
GPX3	-5.3755245
AFAP1	0.417492
LPPR1	2.7753239
PDZD11	-0.07400133
ZSCAN30	1.2325249
TRIM28	-0.12835406
TPM1	0.6750965
	-0.06750389
LOC100507651	0.17292492
TCEAL5	-3.379068
LINC00240	-0.7022493
FAM174A	-0.27871993
XLOC_l2_013001	-0.29220015
XLOC_l2_006648	0.021833966
ZBTB6	1.3497467
VPS13A	0.31063926
XLOC_009248	0.61434054
ARHGEF1	-0.021467146
PRIC285	0.18931575
XLOC_004983	0.19382793
RBAK-LOC389458	-0.1319008
PAPD4	0.18850419
MRPL13	-0.2697973
XLOC_l2_005988	0.20192842
XLOC_002878	0.20538415
HLA-DOB	-0.40098345
XLOC_006381	1.6179203
XLOC_011178	0.12980512
	0.12687443
ANKRD33B	-1.1896868
ORF1	-1.0592592
KDM2B	0.4777107
HLA-G	-1.2110529
TNKS1BP1	-0.20786576
CD302	-4.949339
XLOC_007693	0.10567069
KCNA6	0.10033574
OR2F2	0.09872816
C1orf114	-2.5203505
XLOC_005413	-0.43359995
	0.09197346
EVL	-5.418044
XLOC_013853	-1.4071875
NSAP11	-2.3285768
YSK4	0.08564848
GOLGA2	0.096356936
RNF208	1.067856
	1.1770624
	0.0827549
XLOC_011183	-5.2745795
LOC100131099	-2.6787188
COPZ1	-0.30692
PBOV1	0.081933595
CR2	-4.834562
CCDC64B	3.0397952
FRG2C	4.1185007
XLOC_011532	0.28359655
CEP170	-0.7148113
PDE4DIP	-2.487183
ZMAT1	-4.580419
XLOC_010972	0.7919992
BOK-AS1	-0.65718174
	0.08388862
TXNRD3	0.6323461
XLOC_011167	-1.1849831
XLOC_005981	-0.8048915
OR3A4P	0.08575171
LOC100652740	1.4900656
	-0.7146549
IGKV1D-13	1.9919801
C9orf5	0.9795552
	0.09006961
OR10A7	-2.1270037
PVRIG	-3.6438441
XLOC_l2_011361	0.093085945
XLOC_006253	1.1230327
MTIF2	0.094691925
TMED6	0.43811175
	1.9511898
LOC731789	0.09812753
MFAP4	-4.612419
	0.099934615
C5orf39	-2.0999193
HIST1H2BI	-1.4956588
RRP15	0.39094734
KIAA1704	0.6054325
NRSN2	0.043585718
NUP153	-0.38375473
MYOZ2	0.107635975
	0.10854839
PTP4A2	-0.4675436
XLOC_002161	0.21737291
XLOC_l2_003888	0.11274556
ACER2	1.2492651
TBC1D8B	1.6759857
LOC100129884	0.004140726
	0.11694165
XLOC_004427	0.1180097
	0.119077586
C2orf89	3.5621428
LCN8	1.0751773
MRM1	-0.48886675
	-0.19554229
ZBTB1	0.9130835
PDGFD	-1.8741809
LOC100509105	-1.3723965
LRPPRC	-1.5176659
RTP2	2.1243496
CASC1	0.13318785
ABCA2	0.6438443
FAM186B	-0.43993953
LOC116437	0.6321344
MBNL2	1.6145039
CALML3	0.7217844
XLOC_006805	-0.15521649
	0.14313202
	3.662852
XLOC_004049	-0.10223863
CCDC126	1.5846648
OVCH2	0.14759327
TMEM125	5.1375904
LOC100505909	-1.4602851
FAM184A	-1.8710431
SMR3B	0.153244
TTC28-AS1	0.07747032
XLOC_011893	0.18642001
XLOC_003440	0.15785359
SPOCK3	0.1589885
LOC401164	-0.92997557
XLOC_008943	0.16132566
ZPBP2	0.16250227
LRRC27	0.6792503
LOC100130152	1.050761
SHMT1	0.677329
SDR16C5	0.16851681
	-0.55213535
XLOC_005141	0.17349918
	-1.0798274
PIK3R5	-0.13871455
LOC100507484	0.1786925
WDR67	-0.6035958
XLOC_011007	0.18138675
XLOC_001392	0.18415287
	1.8825188
MICAL3	-1.3482424
LOC283140	2.2322135
LOC647107	0.18990538
PSME4	-0.4001912
CDK5RAP1	-0.43420038
LRIT1	-0.15538502
LOC100509575	0.20089246
LPCAT1	-0.18689346
	0.2042883
UBE2J2	0.8961119
ASPHD2	0.68400383
CNTNAP4	0.5076275
	0.3610553
	0.20448309
XLOC_000269	0.12641114
XLOC_l2_008195	0.17218956
CLTB	0.9707341
ACACA	-1.0623113
XLOC_l2_003732	0.2648048
XLOC_l2_007468	0.10945129
LOC100133131	-0.07618462
SNORA74B	0.88388395
S100A8	-2.4396002
PION	0.7044902
CLCA1	0.692549
LOC340094	1.4179306
VWA2	3.2379804
XLOC_000579	0.09095896
GDAP2	0.6825662
TBX1	0.9094827
CDKL1	0.26645616
CAPRIN1	0.5006462
MPPED1	0.086570196
C16orf57	1.2552711
LOC440570	1.1726185
XLOC_l2_013886	0.08473103
	0.5712623
LOC100652854	1.2595153
PLAC8	-0.98453814
ARSD	2.7192993
CELSR1	-1.3931222
C10orf129	0.24978389
FAM123B	-0.8754963
KCND3	1.340484
OR6T1	0.5401044
	-1.9195261
GRIA3	0.08253922
TBCEL	-0.6583928
SFTPA2	0.08339346
CYP4F30P	1.2937169
FAM71E2	0.5570335
XLOC_l2_001889	-0.38638586
MDM4	0.5572385
	0.086381495
BIRC6	-0.11826129
XLOC_005184	0.32767132
MAGED4B	-5.4641104
STX2	-0.7393522
IFT122	-1.0026951
XLOC_l2_000941	0.09075306
XLOC_010350	0.091489136
CCDC41	0.6449824
C10orf27	0.10401384
XLOC_l2_002603	0.09376539
VTCN1	0.09458771
FAM82A2	0.7389756
PSG8	0.10292722
CEPT1	0.88868475
MDC1	-0.59499556
PNMAL1	-6.8176475
XLOC_009248	-0.006613853
XLOC_004528	-2.2560024
HDLBP	0.50506115
XLOC_006978	0.31837896
SOX21-AS1	-1.0559644
LOC284688	0.10442583
LSM2	0.17913628
NUSAP1	-0.87428766
MSR1	-0.059123587
XLOC_004229	1.3520865
CYP2G1P	0.037904996
PTMA	0.14812277
CLMP	-7.865049
XLOC_005613	0.11347082
RHOC	0.18439868
XLOC_l2_011996	1.2719278
XLOC_004134	0.35325238
SLC9B1	1.4465604
XLOC_l2_013052	-0.0198531
	-0.58908135
XLOC_005041	0.93202883
XLOC_004072	0.12407807
XLOC_008486	0.1251563
GJD4	0.12623718
XLOC_009804	0.12731238
RNF122	-1.3299311
ZFAND1	1.2607795
FCGR2B	0.4182093
XLOC_l2_012621	1.1776545
LOC642781	-0.5507953
ZNF148	-1.5087938
PPIP5K1	0.9048891
LOC100505787	-0.18792242
XLOC_001376	0.4982112
MGAT4A	0.7640039
XLOC_l2_009504	0.14379175
C9orf11	0.004977525
LOC285191	0.1471161
	0.14822862
LYVE1	0.14933562
DEFA4	0.15047571
LOC401431	-1.9771557
MCHR1	-0.3399487
NKAIN2	-0.13443492
XLOC_l2_015178	-0.087543875
RNF114	-0.27319342
XLOC_000895	0.16192223
XLOC_005513	0.1631102
LOC440173	0.16428535
	0.14738429
XLOC_005883	0.47277808
TCF7	-0.31359202
CNTNAP3	-0.030809365
XLOC_013881	0.17033419
XLOC_014326	0.8265695
AGPS	1.4739704
XLOC_000491	0.17408708
SMCR7L	-0.79278845
MALAT1	-1.3205814
	0.18335293
TMC8	0.29972312
TYRP1	-6.9388094
TRIOBP	1.0775595
EPOR	-1.539316
LOC151174	-2.2505255
ZBTB42	0.3388891
	0.27187532
DMTF1	-0.5921374
PTH2	-0.60197985
WHSC1	0.01604942
SLC35F4	-1.6792337
MEAF6	1.164096
HIST1H2BM	-1.5144626
ULK2	-3.9303648
CSNK1A1P1	0.19277726
XLOC_014197	0.1181585
XLOC_004148	-1.2631998
LOC100130285	0.38804385
CNKSR2	1.2527461
	0.3376894
NOXO1	6.100394
HMGA1P7	-0.69104123
LRRFIP1	0.5065146
ERI3	0.28941527
ZFR	0.24863048
HNF4G	4.5600886
	1.2847514
XLOC_l2_001952	0.18788153
MYH7	-2.3226085
MAGI2-AS3	-1.5085635
XLOC_010319	0.48311672
JAK3	0.043083705
XLOC_009935	0.086201675
	-1.7783365
LUZP6	-0.8099327
XLOC_010312	0.08384319
XLOC_012829	-0.4336319
FAM179A	0.08310271
SPTSSB	-5.9110312
XLOC_005322	0.08278738
MGC3771	1.876976
VPS4A	0.181593
	-0.65818465
XLOC_l2_006718	-0.45555207
	0.26764482
ZFYVE21	-0.507184
UNC93A	0.04495136
XLOC_011353	0.086023785
OR7A17	0.08648257
LOC283861	-1.0498857
GSR	0.5093088
	-1.0365423
	0.0894175
LOC283404	0.5028534
PAFAH2	2.2359138
LOC284373	-0.74961466
LOC100506681	1.5676975
	-0.8620134
SNX5	-0.040810596
BRSK2	-0.018518947
XLOC_000730	-0.3808556
ZNF567	0.13862523
XLOC_010249	0.10047178
C8orf78	1.0343739
FCHSD1	-0.124003425
XLOC_l2_001496	1.5184897
DENND1A	1.3463006
RRP7A	1.2345916
XLOC_012598	0.5799256
KCP	0.32022375
CYFIP2	0.19832602
LOC100506915	3.5354056
XLOC_012822	0.110112555
XLOC_007993	0.111125484
XLOC_011806	0.48634917
XLOC_008099	0.15847163
GPATCH3	-0.13515085
XLOC_001666	0.115244836
GYG2	-4.7330604
GPANK1	-0.7334519
ASCC3	0.974349
XLOC_013647	0.119502865
KIF21B	-0.065154105
XLOC_000019	0.33791217
CHUK	0.5240774
RPL23AP7	0.1308442
SORCS1	-4.5087204
MIOX	1.2940708
ACSM2A	0.1280217
POLR1D	-0.42711258
XLOC_008168	0.13129431
XLOC_l2_010723	0.13238269
MCF2L	2.2616458
LOC340515	-0.09195039
XLOC_l2_004327	-0.67955184
ATP7A	1.564675
NOL10	0.66258526
RFX8	0.14112845
BBS12	-1.3740164
CYP7B1	-1.3421593
XLOC_000255	0.5489523
PRSS54	1.2466197
XLOC_004856	0.14886753
XLOC_002326	1.3932753
GOLGA8E	0.2825165
VWA1	1.5596427
XLOC_012404	2.666249
LOC100131034	0.15448685
ARHGEF16	2.416912
C19orf6	0.18852139
WEE1	0.5067605
TNS1	-3.6562004
NR6A1	0.4330119
C8orf68	0.16727678
XLOC_001558	-1.3544402
CMTM8	1.66512
	0.17218149
UTP6	0.37575814
MOV10	0.6362858
XLOC_l2_009205	1.3453428
KRTAP4-3	0.4829049
XLOC_001373	0.2363217
LIMK1	-0.52049243
ITM2C	-1.6857938
XLOC_l2_003992	0.8993135
PLS3	-0.72629726
XLOC_004592	0.18679811
	0.18820065
XLOC_010434	0.19263415
FRY	0.19416018
XLOC_000055	-0.028145831
SULT1C2	0.64274603
PRKACB	-6.344041
FAM163B	1.6491522
ERO1LB	4.838642
MCTP2	1.8147358
NQO1	2.0707502
XLOC_005747	0.37133932
TSC22D2	-0.004559406
BTN2A1	-1.6843286
SLC5A12	1.483314
XLOC_003374	0.7653547
C9orf41	1.8718352
	0.11547473
	-0.4888553
XLOC_008534	0.11108153
XLOC_l2_014197	0.109122366
LOC284788	0.10707656
LOC152742	-0.69150555
XLOC_002543	-0.43878037
LOC641364	0.101745054
CNTD1	0.81723076
XLOC_002151	-4.1145997
GUCY2C	6.516122
ENPP6	0.095876664
XLOC_007985	0.8374876
ATP5G1	-0.75201124
SORCS2	0.73588985
	0.42466837
FRG1B	-1.1410416
EP400NL	-1.1118833
FAM27A	0.5420075
LRRTM2	0.08705715
XLOC_012568	3.1955137
XLOC_013826	1.2230653
XLOC_007889	0.08496259
HTR7P1	0.32556155
XLOC_009183	0.084233075
LHFPL4	-4.0360036
RNF213	-1.4198223
CELF6	-0.7803821
LYPD6	-2.9428554
NCBP1	1.3623627
GNAS-AS1	-1.2043881
PITX2	-2.6798692
TPTE2P6	-2.1008458
LOC93622	-0.23366632
	0.08433398
RGL3	0.38255107
FGF18	3.7922373
NEK10	0.08534392
ING5	0.68972206
LOC100507904	1.0410633
XLOC_008600	0.08667564
ASAP3	-1.0947171
	0.08825868
DST	-1.5210161
LOC100129297	0.09010353
XLOC_013788	-0.69417256
	1.4385538
XLOC_011015	0.09216289
XLOC_l2_012168	0.092889056
XLOC_000105	0.09364451
LIMK2	2.031167
	-1.0467033
SUV420H1	2.0075152
TLX1	2.2254438
FXYD1	-2.0649714
UBAP2L	-0.021099044
XLOC_001195	1.3996667
XLOC_012255	0.10213527
MUC4	-2.4925368
RORC	2.0740566
MEG3	0.45774356
RNF39	1.490343
XLOC_006590	0.10688861
XLOC_002323	0.33904463
TRIM71	-7.150311
LOC100271722	-0.34092903
IMPAD1	-0.20684433
OR4Q3	0.11599947
LUC7L2	-0.26273626
GFPT1	1.9170141
LOC391764	1.1406344
	0.1201817
XLOC_l2_007034	0.121244974
LOC100506136	0.122318536
XLOC_008114	0.1233758
SMO	-6.760417
LOC100506582	-1.1917349
	0.5379576
XLOC_007146	-0.49558336
SAV1	-0.33880144
CISD1	0.20319086
GOLGA2P5	0.58506215
COX11	0.32336527
LOC730102	0.95219946
XLOC_l2_015037	1.5083095
XLOC_007850	0.62930346
XLOC_007486	-0.08817338
TSSC4	0.85768425
KIAA1191	0.31912717
XLOC_006322	0.15174666
LOC388796	0.96460444
FAM96B	0.48036
LOC400550	-2.2563303
TPRKB	-0.1653566
THOP1	-0.63247687
RALGPS2	-1.5785648
NASP	-0.16795631
LOC100505570	0.16198188
XLOC_010184	-0.58426905
XLOC_010384	0.68912464
LOC100506870	0.16549987
PDCD7	-0.37684736
DNAI1	-1.6785041
XLOC_002153	2.4929793
KCNH7	0.17289777
XLOC_005622	0.23404644
NAP1L2	-3.474899
XLOC_004065	0.17654389
ARPC4	1.0510387
RPS10	-0.46696666
SPG7	0.25628328
ETNK2	-3.0971973
LOC644841	0.18596745
CYP4F2	2.66851
MAGOH	0.8501978
	0.16923477
XLOC_010588	0.70846754
XLOC_000915	-2.9777086
	-0.45216656
FLJ20444	0.19634578
LRP5L	1.9298083
C16orf62	0.5303487
RFT1	-0.041269768
C2orf50	1.9158274
FLJ41649	0.433136
XLOC_006432	0.13347276
XLOC_009880	1.1396364
NFX1	0.71638507
ADPRHL1	2.4723263
SATL1	0.42830494
XLOC_014394	1.6122535
MAVS	0.19361395
CD46	2.5028381
FLJ27352	0.9412799
XLOC_l2_014814	0.49147895
ZNF790	-0.19200367
CPSF1	-0.20558265
XLOC_l2_014077	1.4007722
LOC100507388	-0.1874293
TMEM132B	-4.081949
LOC100128075	0.095960334
ADAM23	-5.727687
LOC100505675	-0.09848637
PPCS	0.78821474
ZNF788	-6.6372275
XLOC_l2_012678	1.5306329
XLOC_011178	0.08809026
HCG27	-1.7096286
XLOC_000281	0.08679175
XLOC_007778	0.086272955
C4orf41	0.5078832
XLOC_006862	0.085366935
ZUFSP	1.5249157
PRKCG	0.08392578
SIKE1	0.34759527
STARD9	-0.848341
ZFP14	-0.76691854
MYZAP	0.08441963
LOC146795	-0.64301926
IFI30	0.25098997
XLOC_005748	0.9620519
XLOC_l2_014196	1.8977431
FOXN3	-0.4688263
PER3	-1.4728088
ATP1A1OS	1.0673466
XLOC_014025	0.08894542
LOC497257	0.52566046
TMEM231	-0.020412922
AJAP1	-4.4787097
XLOC_003477	0.091471866
YPEL2	-3.1737337
HIST1H1B	-0.9686823
FBXO31	0.9759932
XLOC_l2_001995	0.09758981
C20orf106	-0.7891441
PRKAA1	0.45580292
	0.029778903
	1.3613658
CYTB	0.61775595
XLOC_l2_013302	0.57504314
SNORA71D	-0.40161702
RLBP1	1.6754574
	0.25739115
XLOC_009113	0.108629264
LOC145820	-0.034402404
XLOC_l2_004840	-1.9017147
USP45	0.86860466
BAGE	-2.0118046
XLOC_009614	-0.7354175
SPNS2	3.6171541
C12orf66	1.4766761
XLOC_004016	0.118848264
USP10	1.4793894
XLOC_002076	-1.2601838
XLOC_002334	0.1742264
XLOC_l2_013252	-0.29342747
FKBPL	-0.33521563
OR1K1	-0.09095193
CYR61	-2.6429882
SORCS3	1.6150652
HNRNPA1	-0.49609846
	-0.11115226
LOC100126784	-0.49534816
SYT9	0.13487217
XLOC_009723	0.67440504
CDCA7L	-0.4016371
GATSL3	-0.054163985
	0.13922454
	1.3801785
XLOC_006529	-1.7373092
XLOC_000362	0.14577825
XLOC_006924	1.5924013
LOC284926	1.63376
OR5T2	0.14907399
MIXL1	-3.4649775
NDRG2	-0.5147637
UGCG	-1.7233332
OSBPL2	0.9289084
XLOC_002719	0.15463674
IFT20	0.7145395
SNORA45	0.20371154
SEMA6C	0.6263784
	-0.019497871
PDCD11	0.76271534
G3BP1	0.5032797
HERC2P2	-1.0367069
XLOC_014105	-1.0918093
	-2.8811216
XLOC_000085	0.1673111
NUP43	0.102287315
APOM	-3.8576345
ADPGK	-0.3932896
XLOC_007436	-0.2679708
XLOC_012607	0.17339182
TPD52L1	2.8260534
PIGK	0.06639291
HAPLN4	-1.6967139
OBFC1	0.9322862
XLOC_013162	-1.143893
CHST10	-1.9513226
	0.18244906
TMPRSS9	-1.8311889
THY1	-4.3070498
STK17B	-2.4652572
RNF24	-1.3078842
LOC100507448	-0.62839895
PIN1P1	0.5455293
XLOC_004577	0.19700067
FEZ1	-5.150154
CORO1B	1.2316399
FLJ35024	-0.080481686
XLOC_003780	-0.11791132
	0.61379033
BZW1	-0.7003555
XLOC_006326	-1.4451791
	0.13310991
LOC100130236	0.12736654
XLOC_005715	0.124602534
FBXO44	0.007036166
SLC15A1	-0.92837644
FBXL5	0.28596586
XLOC_l2_006994	-1.5213192
ITIH4	-1.1916857
XLOC_007950	0.11068513
LTBR	1.4121083
CKMT2	-1.4064417
SHBG	-2.0760515
XLOC_010635	0.09873234
	0.22535485
	0.26133126
NAT8B	-3.504571
ACSS2	0.07621572
KCNQ5	-2.6764293
SNHG5	0.2772007
SHFM1	-0.5003463
LOC100132352	0.09055279
	-0.5348973
SCYL3	-0.07069679
KIF3A	0.13994302
STK31	2.5930316
ABHD1	0.47991
LTB4R2	0.34043515
SDC4P	0.04123903
XLOC_010296	0.084637135
RRH	0.7243291
PLA2G1B	-1.7133956
SH3TC1	-1.2031202
YBX2	2.0033646
PFDN2	1.4050322
LOC151484	0.08460956
MAD2L2	-1.3206798
BSDC1	0.7749772
SNORD5	1.0790969
ANAPC7	0.034551647
SMEK1	0.82054436
ZSCAN1	-0.36336997
LTBP2	-1.779997
XLOC_004238	4.7970366
ZNF317	0.603633
ATP6AP1	-0.5316066
ANKS1A	0.11096942
MKS1	-0.08831982
XLOC_002624	0.7306561
XLOC_004252	0.09218789
CAMKMT	0.6386643
VRK2	1.276306
EPAS1	-4.9505796
XLOC_010389	0.09669071
POLE	-0.014391941
	0.9354238
GIMAP7	-2.7506046
ATG16L1	0.34887508
XLOC_001338	0.037641626
XLOC_004860	0.102740005
CHML	-1.2227621
XLOC_l2_003293	-3.66019
NDEL1	1.0804262
CD164	0.2744818
XLOC_013546	-0.21634418
CENPI	0.1811242
FOXI3	-0.92934954
	0.23775381
LOC729815	0.11442467
CCL17	-1.0888786
NSF	-0.0777989
ARHGAP39	1.3474244
	0.118556336
RSPRY1	-0.24243164
UNC79	0.122801624
PSMA7	0.55823123
FUBP3	1.4180746
UROS	1.8758575
LOC374890	-0.83874106
TGIF2	0.5891962
	0.13127592
KCTD15	-2.4195209
ATPAF1	-0.9704347
DDX5	0.77178943
RARB	-1.7304031
METTL5	0.83674055
HOXC11	-0.9789538
SLC22A12	0.73499286
C21orf62	0.14318514
NTRK3	-2.7641618
ZNF318	-0.17638776
LSS	-0.071107045
DMRTC2	0.15084723
XLOC_l2_006578	-0.21765569
	-1.694561
NLRP9	0.15417841
PROS1	-0.10537528
1/2-SBSRNA4	0.31504354
C17orf109	-0.8042377
XLOC_013638	0.16094746
SCUBE2	-4.8611407
DHX32	0.9766531
SEC61A2	1.55395
XLOC_009367	0.16674449
LOC100506824	0.16789141
TAGLN3	-2.3218162
	0.78815883
XLOC_l2_003889	-0.5070654
ITGA2B	-0.5878611
XLOC_006419	-1.388372
UFL1	0.49112216
MRPL15	-0.009329806
GPLD1	-2.4859295
ZNF3	0.8597307
LOC728537	0.2643713
LYPLA2	0.25026414
HLA-E	-0.26221174
XLOC_012862	0.19303079
MT1IP	1.6941751
XLOC_l2_002928	0.92572755
C17orf57	-0.56733376
	-3.9340248
LOC401134	0.20086539
PDLIM3	-5.8864446
DSE	-2.3310132
LOC100505576	0.002715972
BROX	0.4155111
XLOC_005128	0.13562772
ANKRD36	-0.4221926
MANSC1	2.870621
	0.1270228
OR2T33	-1.2961535
DMRT2	-0.37719825
	-0.66047835
SLC4A1	1.0330853
	-4.765332
SIGLEC14	0.10680844
PDGFA	0.9830838
LOC100294338	-0.24254894
NME9	-0.35942483
ZNF248	-0.7292776
XLOC_010477	0.93632895
ARAF	0.049596656
XLOC_l2_001362	0.093911074
DKFZP434L187	-0.023667505
PCNA	-0.06633276
XLOC_005119	0.88788563
YIPF6	0.33823872
	2.2462373
KCNG1	-3.0191555
XLOC_004680	1.0597482
PDE6A	0.08531036
LOC100505504	-0.10141845
SOSTDC1	-2.6706526
RPS29	-0.30265623
XLOC_000377	-0.46908757
XLOC_002643	0.08489936
NTRK3	0.084957086
XLOC_l2_014865	0.08505745
LOC100507458	-1.3400841
COMMD9	-0.2967987
AGAP1-IT1	3.1895826
C21orf67	1.9829369
NPY1R	-1.9923319
YJEFN3	1.1369259
	0.17110775
LOC100132774	-0.7000366
	0.08868765
CARD17	-2.4382114
AP1S1	1.4703684
XLOC_002008	0.09095153
ABLIM2	3.1808362
PLCB2	0.6668719
C1orf116	4.13647
MYD88	0.3006419
XLOC_003134	0.062958196
XLOC_l2_011793	1.7480202
PHF7	1.6553488
METTL20	-1.227833
	0.0998295
ENDOV	0.4863034
LYPD5	4.1538258
MMADHC	1.0670234
LOC348761	0.10353562
PPPDE1	0.3949976
	5.087988
FAM190B	1.4634742
SLC22A1	-0.10657403
	-0.09664447
XLOC_010103	0.11020052
XLOC_000264	0.11119952
	-3.1973848
IQCF2	0.9345938
BMP7	2.489183
FLJ14186	0.048885766
XLOC_004267	0.11622766
XLOC_007412	0.117345534
MNT	0.4018593
XLOC_012255	0.119351834
XLOC_010621	-0.38460135
	-1.334195
	-0.5000786
STIM2	1.8499199
	-1.3855102
KRTAP2-2	0.12564743
XLOC_l2_001414	1.1306113
XLOC_004490	0.12775807
XLOC_004511	0.12882474
LOC100507513	0.12990257
XLOC_004920	-0.35823897
